College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
Bhabha Institute of Management Science - [BIMS],Alwar,Rajasthan,[],4.413342768859872,1.8013027943901214,https://images.collegedunia.com/public/college_data/images/logos/1424084638zoutons-online-coupons.jpg,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,63000,[],[],,[],1,Private,Full Time,3
Shushruti Institute of Management Studies - [SIMS],Bangalore,Karnataka,['AICTE'],4.41347069523556,1.8006132261587282,https://images.collegedunia.com/public/college_data/images/logos/col16243.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16243_SIMS_APP.jpg,27000,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Hostel', 'Gym', 'Auditorium']",1,Private,Full Time,3
Aurous Institute of Management,Lucknow,Uttar Pradesh,"['AICTE', 'MHRD']",4.413598765997677,1.7999234710018182,https://images.collegedunia.com/public/college_data/images/logos/1424345568aurous.jpg,https://images.collegedunia.com/public/college_data/images/appImage/17276_AIM_New.png,0,[],[],upcet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'Security', 'Banks']",0,Private,Full Time,3
Lakshya Institute,Shahjahanpur,Uttar Pradesh,['AICTE'],4.413726981309187,1.79923352886872,https://images.collegedunia.com/public/college_data/images/logos/1503142778logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1503142778cover.jpg,85000,[],[],upcet,"['Comp Labs', 'Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Laboratory', 'Transport', 'Security', 'Cafeteria']",2,Private,Full Time,3
SDM College of Business Management -[SDMCBM] Kodialbail,Mangalore,Karnataka,['AICTE'],4.413855341333238,1.7985433997087497,https://images.collegedunia.com/public/college_data/images/logos/1436518965jpeg.png,https://images.collegedunia.com/public/college_data/images/appImage/18601_SDM_NEW.jpg,18750,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '99', 'rankingOutOfTotalNoOfCollege': '120', 'agency': 'Indiatoday'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '134', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}]",,"['Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Comp Labs']",0,Private,Full Time,3
Institute of Business Management and Technology - [IBMT],Bangalore,Karnataka,['MHRD'],4.413983846233163,1.797853083471208,https://images.collegedunia.com/public/college_data/images/logos/1394445425Institute of Business Management and Technology.JPG,https://images.collegedunia.com/public/college_data/images/appImage/24090_IBMT cover.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Wi-FI Campus', 'Classrooms']",0,Private,Full Time,3
Management Institute of Durgapur - [MID],Durgapur,West Bengal,['AICTE'],4.414112496172478,1.797162580105383,https://images.collegedunia.com/public/college_data/images/logos/1488802178c.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1488802178c1.jpg,51000,[],[],,"['Medical', 'Hostel', 'Gym', 'Sports', 'Library', 'Laboratory', 'Cafeteria', 'Auditorium', 'Comp Labs', 'Security']",1,Private,Full Time,3
AIMS Syndicate,Bardhaman,West Bengal,[],4.414241291314885,1.7964718895605485,https://images.collegedunia.com/public/college_data/images/logos/1423593232col45018.png,https://images.collegedunia.com/public/college_data/images/appImage/45018_AIMS_APP.jpg,64000,[],[],,[],1,Private,Full Time,3
Mahendra Institute of Management and Technical Studies - [MIMTS],Khorda,Orissa,['AICTE'],4.414370231824269,1.7957810117859645,https://images.collegedunia.com/public/college_data/images/logos/col45298.jpg,https://images.collegedunia.com/public/college_data/images/appImage/45298_MIMTS_NEW.jpg,90000,[],[],,"['Comp Labs', 'canteen', 'Medical', 'Auditorium', 'Library']",2,Private,Full Time,3
Institute of International Trade - [IITRADE],Kolkata,West Bengal,"['AICTE', 'UGC']",4.414499317864704,1.795089946730878,https://images.collegedunia.com/public/college_data/images/logos/1501741083logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1501741083cover.jpg,110000,[],[],,"['Classrooms', 'Library', 'Comp Labs', 'Hostel', 'Cafeteria', 'Auditorium', 'Gym', 'Sports', 'Transport']",3,Private,Full Time,3
Travancore Business Academy - [TBA],Kollam,Kerala,"['AICTE', 'NBA']",4.414628549600442,1.7943986943445218,https://images.collegedunia.com/public/college_data/images/logos/1478258073t.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_t1.jpg,18000,[],[],,"['Medical', 'Cafeteria', 'Library', 'Sports', 'Comp Labs', 'Classrooms', 'Auditorium']",0,Private,Full Time,3
Institute of Cooperative Management - [ICM],Madurai,Tamil Nadu,['AICTE'],4.414757927195928,1.793707254576114,https://images.collegedunia.com/public/college_data/images/logos/15019304731481960879logoicm.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1501933184123.jpg,41900,[],[],,"['Classrooms', 'Library', 'Auditorium', 'Laboratory', 'Comp Labs', 'Medical', 'Security', 'Cafeteria', 'Hostel', 'Transport', 'Sports']",1,Government,Full Time,3
UEI Global,Ludhiana,Punjab,['UGC'],4.414887450815788,1.7930156273748608,https://images.collegedunia.com/public/college_data/images/logos/1484897173Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15995551291516169665php2ldYrC.gif,110000,[],[],,"['Auditorium', 'Laboratory', 'Comp Labs', 'Library', 'Classrooms', 'Medical', 'Sports']",3,Private,Full Time,3
Global Educational Institutes,Greater Noida,Uttar Pradesh,"['AICTE', 'MHRD']",4.415017120624835,1.792323812689953,https://images.collegedunia.com/public/college_data/images/logos/14955302005354064133916220881821328599466n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1495530200vvvvvvvvvvvvvvv.jpg,0,[],[],,"['Sports', 'Medical', 'Cafeteria', 'Library', 'Laboratory', 'Comp Labs', 'Classrooms', 'Auditorium', 'Hostel']",0,Private,Full Time,3
ACCMAN Business School,Noida,Uttar Pradesh,['AICTE'],4.4151469367880685,1.7916318104705682,https://images.collegedunia.com/public/college_data/images/logos/1540287325logo6.png,https://images.collegedunia.com/public/college_data/images/appImage/1540287642cover1.jpg,0,[],[],,"['Library', 'Classrooms', 'Wi-FI Campus', 'Hostel', 'Medical', 'Gym', 'Sports', 'Auditorium', 'Transport']",0,Private,Full Time,3
Cambay Institute of Hospitality Management - [CIHM],Gandhinagar,Gujarat,[],4.4152768994706735,1.7909396206658703,https://images.collegedunia.com/public/college_data/images/logos/1589109035CIHMLogo.png,https://images.collegedunia.com/public/college_data/images/appImage/7866_CIHM_APP.jpg,83750,[],[],,"['Medical', 'Library', 'Cafeteria', 'Auditorium', 'Sports', 'Hostel', 'Comp Labs']",2,Private,Full Time,3
DAV Institute of Management - [DAVIM],Faridabad,Haryana,['AICTE'],4.415407008838022,1.7902472486465335,https://images.collegedunia.com/public/college_data/images/logos/1501159387davimlogo.gif,https://images.collegedunia.com/public/college_data/images/appImage/45095_DAV_NEW.jpg,0,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '270', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '270', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}]",,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
Valluvar College of Science And Management,Karur,Tamil Nadu,[],4.415537265055672,1.7895546889416396,https://images.collegedunia.com/public/college_data/images/logos/1588849367Annotation20200507163108.jpg,https://images.collegedunia.com/public/college_data/images/appImage/5276_VCSM_New.jpg,26000,[],[],,"['Comp Labs', 'Library', 'Communication Centre', 'Comp Labs', 'Hostel', 'Bus', 'Medical']",1,Private,Full Time,3
Aditya Institute of Management Studies and Research - [AIMSR],Bangalore,Karnataka,['AICTE'],4.415667668289369,1.7888753028448496,https://images.collegedunia.com/public/college_data/images/logos/15005469891423634554CapturefwedwEDX.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15005469891446530370AIMSRNew.jpg,30000,[],[],,"['Comp Labs', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Classrooms', 'Medical', 'Sports', 'Hostel']",1,Private,Full Time,3
Om College of Management and Science,Jaipur,Rajasthan,"['AICTE', 'UGC']",4.415798218705046,1.788195732582677,https://images.collegedunia.com/public/college_data/images/logos/1586500389college.png,https://images.collegedunia.com/public/college_data/images/appImage/15865005651585835856Picture2.jpg,25000,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Sports']",1,Private,Full Time,3
Abhijit Kadam Institute of Management and Social Sciences - [AKIMSS],Solapur,Maharashtra,['AICTE'],4.415928916468821,1.7875159781051988,https://images.collegedunia.com/public/college_data/images/logos/1500286084bvplogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1500286084bvpcvr.jpg,17000,[],[],,"['Medical', 'Library', 'Sports', 'Comp Labs', 'Laboratory', 'Hostel', 'Classrooms', 'Auditorium', 'Cafeteria']",0,Private,Full Time,3
Academy of Business Administration - [ABA],Balasore,Orissa,['AICTE'],4.416059761747003,1.7868360393624787,https://images.collegedunia.com/public/college_data/images/logos/1482814668D.jpg,https://images.collegedunia.com/public/college_data/images/appImage/17058_D1.jpg,0,[],[],,"['Classrooms', 'Comp Labs', 'Medical', 'Gym', 'Library', 'Cafeteria', 'Sports', 'Auditorium']",0,Private,Full Time,3
BK Majumdar Institute of Business Administration - [ BKMIBA ],Ahmedabad,Gujarat,['UGC'],4.416190754706085,1.7861559163045664,https://images.collegedunia.com/public/college_data/images/logos/1424773256Capture;[.jpg,https://images.collegedunia.com/public/college_data/images/appImage/17289_BKMIBA _New.jpg,310000,[],[],,"['Cafeteria', 'Library', 'Laboratory', 'Hostel', 'Comp Labs', 'Auditorium']",4,Private,Full Time,3
Hindustan Business School -[HBS],Bangalore,Karnataka,['AICTE'],4.416321895512751,1.7854756088814991,https://images.collegedunia.com/public/college_data/images/logos/1425535304njnjnjnjnjnj.png,https://images.collegedunia.com/public/college_data/images/appImage/17787_HBSB_APP.jpg,41000,[],[],,"['Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel']",1,Private,Full Time,3
Quantum School of Business - [QSB],Dehradun,Uttarakhand,['AICTE'],4.416453184333872,1.7847951170432994,https://images.collegedunia.com/public/college_data/images/logos/1519895601QULogo1.png,https://images.collegedunia.com/public/college_data/images/appImage/18474_QSB_APP.jpg,67000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '143', 'rankingOutOfTotalNoOfCollege': '281', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '86', 'rankingOutOfTotalNoOfCollege': '179', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '14', 'rankingOfCollege': '93', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'TOI'}]","[{'year': '2019', 'agencyId': '14', 'rankingOfCollege': '43', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'TOI'}]",,"['Sports', 'Auditorium', 'Library', 'Cafeteria', 'Medical', 'Gym', 'Hostel', 'Wi-FI Campus', 'Transport', 'Laboratory', 'Comp Labs']",1,Private,Full Time,3
Asian Workers Development Institute - [AWDI],Rourkela,Orissa,['AICTE'],4.416584621336506,1.784114440739977,https://images.collegedunia.com/public/college_data/images/logos/1482758759appP.png,https://images.collegedunia.com/public/college_data/images/appImage/23855_app originga'P.png,0,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Security', 'Banks', 'Classrooms']",0,Private,Full Time,3
Hillside Academy,Bangalore,Karnataka,['AICTE'],4.416716206687901,1.7834335799215275,https://images.collegedunia.com/public/college_data/images/logos/1501744347logo1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1501745250cccc.jpg,0,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
Rayat Institute of Management - [RIM],Ropar,Punjab,['AICTE'],4.416847940555495,1.7827525345379334,https://images.collegedunia.com/public/college_data/images/logos/1474462640rbgilogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_rim.jpg,46850,[],[],,"['Wi-FI Campus', 'e-classroom', 'Security', 'Library', 'Transport', 'Banks', 'Gym', 'Hostel', 'Medical', 'Cafeteria', 'Sports']",1,Private,Full Time,3
"TAPMI School of Business, Manipal University - [TSB]",Jaipur,Rajasthan,"['COA', 'BCI', 'AICTE', 'UGC']",4.416979823106912,1.7820713045391634,https://images.collegedunia.com/public/college_data/images/logos/1475480456Capture.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57224_1436611592mohitt.jpg,103000,"[{'year': '2019', 'agencyId': '33', 'rankingOfCollege': '124', 'rankingOutOfTotalNoOfCollege': '150', 'agency': 'The Week'}]","[{'year': '2020', 'agencyId': '14', 'rankingOfCollege': '89', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'TOI'}]",,"['Library', 'Comp Labs', 'Classrooms', 'Medical', 'Sports', 'Hostel', 'Cafeteria', 'Auditorium', 'Laboratory']",3,Private,Full Time,3
"Bharati Vidyapeeth University, Institute of Management and Rural Development Administration - [IMRDA]",Sangli,Maharashtra,"['AICTE', 'UGC']",4.417111854509967,1.7813898898751732,https://images.collegedunia.com/public/college_data/images/logos/1478863368logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57639_app.jpg,15000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Classrooms', 'Hostel', 'Transport', 'Medical', 'Security']",0,Private,Full Time,3
Dr. Virendra Swarup Institute of Professional Studies - [VSIPS],Kanpur,Uttar Pradesh,['AICTE'],4.417244034932664,1.7807082904959035,https://images.collegedunia.com/public/college_data/images/logos/1599034979logo.gif,https://images.collegedunia.com/public/college_data/images/appImage/1501241584148964584472475Dr.VirendraSwarupInstituteofProfessionalStudies.jpg,49000,[],[],upcet,"['Sports', 'Classrooms', 'Auditorium', 'Cafeteria', 'Library', 'Laboratory', 'Communication Centre', 'Medical', 'Hostel']",1,Private,Full Time,3
Vasantraodada Patil Institute of Management Studies & Research - [VPIMSR],Sangli,Maharashtra,['AICTE'],4.417376364543198,1.7800265063512837,https://images.collegedunia.com/public/college_data/images/logos/1492240414AAEAAQAAAAAAAAheAAAAJGZmNzkxN2Q0LWFjNDYtNDZmNy1iZWU4LTdhMjg1YmZkNTM3NQ.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1492240931camdskjb.png,8503,[],[],,"['Library', 'Transport', 'Sports', 'Medical', 'Cafeteria', 'Classrooms', 'Auditorium', 'Wi-FI Campus', 'Comp Labs']",0,Private,Full Time,3
Amity International Business School - [AIBS],Noida,Uttar Pradesh,['UGC'],4.417508843509951,1.7793445373912269,https://images.collegedunia.com/public/college_data/images/logos/14973308071413537745logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14973308071443084987AMITYNOIDANEW.jpg,440000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Gym', 'Sports', 'Auditorium', 'Cafeteria', 'Hostel', 'Classrooms', 'Security', 'Medical']",4,Private,Full Time,3
Synetic Business School - [SBS],Ludhiana,Punjab,['UGC'],4.417641472001497,1.778662383565635,https://images.collegedunia.com/public/college_data/images/logos/1624274074Screenshot20210621163433.png,https://images.collegedunia.com/public/college_data/images/appImage/1531117292AppNew.jpg,46250,[],[],,"['Classrooms', 'Auditorium', 'Medical', 'Security', 'Hostel', 'Cafeteria', 'Library', 'Comp Labs']",1,Private,Full Time,3
The Tipsglobal Institute,Coimbatore,Tamil Nadu,[],4.4177742501866,1.777980044824395,https://images.collegedunia.com/public/college_data/images/logos/1544007613logo1.png,https://images.collegedunia.com/public/college_data/images/appImage/1544016491Banner2.jpg,0,[],[],,"['Sports', 'Classrooms', 'e-classroom', 'Gym', 'Cafeteria', 'Medical', 'Wi-FI Campus', 'Library']",0,Private,Full Time,3
Eastern Institute of Management - [EIM],Kolkata,West Bengal,['AICTE'],4.417907178234215,1.7772975211173805,https://images.collegedunia.com/public/college_data/images/logos/1488618908logo.png,https://images.collegedunia.com/public/college_data/images/appImage/15011486791488618908cvr.png,45000,[],[],,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Classrooms']",1,Private,Full Time,3
International Academy for Management Studies - [IAMS],Thiruvananthapuram,Kerala,['AICTE'],4.418040256313486,1.776614815105214,https://images.collegedunia.com/public/college_data/images/logos/150242785616563545411696260145615960058882879931374n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1502428037dvvvvvvvvvvvvvvvvvvvvvvvvvvv.jpg,18000,[],[],,"['Medical', 'Library', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports', 'Classrooms']",0,Private,Full Time,3
Sherwood College of Professional Management - [SCPM],Lucknow,Uttar Pradesh,['AICTE'],4.4181734845937495,1.7759319240277147,https://images.collegedunia.com/public/college_data/images/logos/1428143886jp.jpg,https://images.collegedunia.com/public/college_data/images/appImage/18756_SCPM_NEW.jpg,86250,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Transport', 'Classrooms', 'Security', 'Laboratory']",2,Private,Full Time,3
Hult International Business School - [HULT],Mumbai,Maharashtra,[],4.418306863244533,1.775248847834716,https://images.collegedunia.com/public/college_data/images/logos/1476363227logo.png,https://images.collegedunia.com/public/college_data/images/appImage/57128_image.jpg,0,[],[],,"['Classrooms', 'Library', 'Comp Labs', 'Laboratory', 'Sports', 'Transport', 'Security', 'Banks', 'Gym', 'e-classroom', 'Medical', 'Cafeteria', 'Hostel', 'Wi-FI Campus']",0,Private,Full Time,3
Govindam Business School,New Delhi,Delhi NCR,['AICTE'],4.418440392435554,1.7745655864760377,https://images.collegedunia.com/public/college_data/images/logos/1423207306col29806.png,https://images.collegedunia.com/public/college_data/images/appImage/17716_PTU.jpg,0,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
Bharath College of Science and Management,Thanjavur,Tamil Nadu,['AICTE'],4.418686939153878,1.7732509390340412,https://images.collegedunia.com/public/college_data/images/logos/1393067533Bharath College of Science and Management.png,https://images.collegedunia.com/public/college_data/images/appImage/582_BHARTH_APP.jpg,20000,[],[],,"['Library', 'Hostel', 'Transport', 'Laboratory', 'Comp Labs', 'Classrooms', 'Sports', 'Gym']",0,Private,Full Time,3
Golden Regency Institute of Hospitality Management - [GRIHM],Midnapore,West Bengal,['NCHMCT'],4.418933764141636,1.77258049743443,https://images.collegedunia.com/public/college_data/images/logos/1623854379logo13.png,https://images.collegedunia.com/public/college_data/images/appImage/16237400227919GRIHMNEW.jpg,31250,[],[],,"['Medical', 'Library', 'Comp Labs', 'Auditorium', 'Sports', 'Cafeteria', 'Security', 'Classrooms', 'Laboratory', 'Hostel']",1,Private,Full Time,3
SS Institute of Management - [SSIM],Lucknow,Uttar Pradesh,['AICTE'],4.419180867712903,1.7719098740940762,https://images.collegedunia.com/public/college_data/images/logos/1426846083jpeg.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1597934968Cover.png,59000,[],[],upcet,"['Comp Labs', 'Cafeteria', 'Library', 'Hostel', 'Auditorium', 'Sports', 'Medical', 'Security', 'Laboratory', 'Transport']",1,Private,Full Time,3
Aashlar Business School - [ABS],Mathura,Uttar Pradesh,['AICTE'],4.419428250182104,1.771239068963714,https://images.collegedunia.com/public/college_data/images/logos/1500296090vdls.png,https://images.collegedunia.com/public/college_data/images/appImage/17047_aashlar_new.jpg,0,[],[],upcet,"['Comp Labs', 'Sports', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Transport', 'Classrooms', 'e-classroom', 'Medical']",0,Private,Part Time,3
SIET Institute of Management - [SIM],Bangalore,Karnataka,['AICTE'],4.419675911864026,1.7705680819940646,https://images.collegedunia.com/public/college_data/images/logos/1394169906Bhavan SIET Institute of Management.png,https://images.collegedunia.com/public/college_data/images/appImage/1599037088Cover.jpg,45000,[],[],,"['Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Comp Labs', 'Laboratory']",1,Private,Full Time,3
IIMT Management College,Meerut,Uttar Pradesh,['AICTE'],4.419923853073805,1.769896913135836,https://images.collegedunia.com/public/college_data/images/logos/1483599865logo.png,https://images.collegedunia.com/public/college_data/images/appImage/17813_app iimtmgt.png,19200,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
MR DAV Institute of Management Studies,Rohtak,Haryana,['AICTE'],4.420172074126935,1.769225562339722,https://images.collegedunia.com/public/college_data/images/logos/1394270306M.R. D.A.V. Institute of Management Studies.JPG,https://images.collegedunia.com/public/college_data/images/appImage/18383_MRDIM_New.jpg,35000,[],[],,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Gym']",1,Private,Full Time,3
"Bharati Vidyapeeth Deemed University, Yashwantrao Mohite Institute of Management",Karad,Maharashtra,['AICTE'],4.420420575339269,1.768554029556404,https://images.collegedunia.com/public/college_data/images/logos/1500444313147886458018337.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/1500447909ccccccccccccccccccccccccccccccdaaaaaaaaaaaaaaaaaaab.jpg,20000,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Banks', 'Classrooms']",0,Private,Full Time,3
Anand Institute of Business Studies - [AIBS],Anand,Gujarat,"['AICTE', 'UGC']",4.42066935702701,1.7678823147365492,https://images.collegedunia.com/public/college_data/images/logos/1469599177Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/1500544122aibscvr.jpg,20120,[],[],,"['Classrooms', 'Medical', 'Comp Labs', 'Hostel', 'Library', 'Laboratory', 'Sports', 'Transport', 'Auditorium']",0,Private,Full Time,3
P.E.S Institute of Advanced Management Studies - [PESIAMS],Shimoga,Karnataka,['AICTE'],4.420918419506725,1.7672104178308126,https://images.collegedunia.com/public/college_data/images/logos/1469681414logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/56499_cover.jpg,0,[],[],,"['Hostel', 'Transport', 'Library', 'Sports', 'Cafeteria']",0,Private,Full Time,3
KLE Society's College of Business Administration,Hubli,Karnataka,['AICTE'],4.421167763095332,1.766538338789834,https://images.collegedunia.com/public/college_data/images/logos/1665833899Screenshot20221015170525.png,https://images.collegedunia.com/public/college_data/images/appImage/1665834737Screenshot20221015172155.png,65000,[],[],,"['Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Classrooms']",1,Private,Full Time,3
Institute of Business Studies and Research - [IBSAR],Karjat,Maharashtra,"['BCI', 'AICTE']",4.421417388110113,1.7658660775642416,https://images.collegedunia.com/public/college_data/images/logos/15019115271472038707lgg.jpg,https://images.collegedunia.com/public/college_data/images/appImage/56862_ib.jpg,0,[],[],,"['Library', 'Laboratory', 'Classrooms', 'Hostel', 'Medical', 'Comp Labs', 'Auditorium', 'Cafeteria']",0,Private,Full Time,3
IIAS School of Management,Siliguri,West Bengal,[],4.421667294868701,1.7651936341046497,https://images.collegedunia.com/public/college_data/images/logos/162496009912.png,https://images.collegedunia.com/public/college_data/images/appImage/1621335429CampusArea1.jpg,105000,[],"[{'year': '2021', 'agencyId': '14', 'rankingOfCollege': '92', 'rankingOutOfTotalNoOfCollege': '101', 'agency': 'TOI'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Classrooms']",3,Private,Full Time,3
Centre for Management Studies - [CMS],Dibrugarh,Assam,['AICTE'],4.421917483689096,1.764521008361658,https://images.collegedunia.com/public/college_data/images/logos/1473144652Untitled.1png.png,https://images.collegedunia.com/public/college_data/images/appImage/1599047045Cover.jpg,26558,[],[],,"['Library', 'Laboratory', 'Classrooms', 'Medical', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Hostel', 'Security']",1,Government,Full Time,3
ATM Global Business School - [ATM GBS],New Delhi,Delhi NCR,['AICTE'],4.422167954889647,1.7638482002858549,https://images.collegedunia.com/public/college_data/images/logos/1475665643atm.png,https://images.collegedunia.com/public/college_data/images/appImage/57277_atm1.png,63750,[],[],aima ugat,"['Gym', 'Wi-FI Campus', 'Cafeteria', 'Hostel', 'Sports', 'Medical', 'Comp Labs', 'Auditorium', 'Banks', 'Security', 'e-classroom', 'Laboratory']",1,Private,Full Time,3
K.K. Modi International Institute - [KKMII],New Delhi,Delhi NCR,['AICTE'],4.422418708789071,1.7631752098278135,https://images.collegedunia.com/public/college_data/images/logos/1476523709KK.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57370_kk.jpg,105000,[],[],,"['Medical', 'Library', 'Comp Labs', 'Sports', 'Cafeteria', 'e-classroom']",3,Private,Full Time,3
Kalol Institute of Management - [KIM],Kalol,Gujarat,['AICTE'],4.422669745706441,1.7625020369380948,https://images.collegedunia.com/public/college_data/images/logos/1562907449Screenshotfrom20190710122636.png,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,0,[],[],,"['Library', 'Auditorium', 'Cafeteria', 'Comp Labs', 'Hostel', 'Transport', 'Classrooms']",0,Private,Full Time,3
Vivekananda Institute of Management - [VIM],Bangalore,Karnataka,['AICTE'],4.422921065961188,1.761828681567246,https://images.collegedunia.com/public/college_data/images/logos/1494320948vimlogo223.png,https://images.collegedunia.com/public/college_data/images/appImage/1494324004asd.jpg,58000,[],[],,"['Sports', 'Medical', 'Cafeteria', 'Library', 'Comp Labs', 'Classrooms', 'Auditorium', 'Hostel', 'Wi-FI Campus']",1,Private,Full Time,3
VIT-AP School of Business - [VSB],Guntur,Andhra Pradesh,[],4.423172669873108,1.7611551436658002,https://images.collegedunia.com/public/college_data/images/logos/1526558086Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/1593085206DJI0029Copy.jpg,275000,[],[],,"['Comp Labs', 'Library', 'Medical', 'Sports', 'Cafeteria', 'Auditorium', 'Hostel', 'Laboratory', 'Wi-FI Campus']",4,Private,Full Time,3
Academy of Event Planning - [AEP],New Delhi,Delhi NCR,[],4.423424557762356,1.7604814231842785,https://images.collegedunia.com/public/college_data/images/logos/1664279709index.png,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,97350,[],[],,"['Hostel', 'Wi-FI Campus', 'Classrooms', 'Cafeteria', 'Auditorium']",2,Private,Full Time,3
Ebenezer Group of Institutions,Bangalore,Karnataka,"['INC', 'AICTE']",4.423676729949446,1.759807520073187,https://images.collegedunia.com/public/college_data/images/logos/1612264495logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1617099806COVERPHOTO.jpg,120000,[],[],,"['Library', 'Classrooms', 'Comp Labs', 'Hostel', 'Communication Centre', 'Cafeteria', 'Sports', 'Gym', 'Wi-FI Campus']",3,Private,Full Time,3
