College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
NEF Law College,Guwahati,Assam,"['BCI', 'UGC']",6.99406496178984,2.18544818605408,https://images.collegedunia.com/public/college_data/images/logos/col8939.jpg,https://images.collegedunia.com/public/college_data/images/appImage/8939_NEF_NEW.jpg,65000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '56', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '27', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '56', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '27', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}]",,[],1,Private,Full Time,3
ICFAI University,Gangtok,Sikkim,"['BCI', 'UGC', 'DEB']",6.99788398726763,2.18087211277455,https://images.collegedunia.com/public/college_data/images/logos/1482816709logo_sikkim.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25856_ICFAI_NEW.jpg,78000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '43', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '30', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '70', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '74', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium']",2,Private,Full Time,3
Vaikunta Baliga College of Law - [VBCLAW],Udupi,Karnataka,['BCI'],7.0017526104789,2.17609749248146,https://images.collegedunia.com/public/college_data/images/logos/14685805562.jpg,https://images.collegedunia.com/public/college_data/images/appImage/9161_VBCLAW.jpg,22140,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '52', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '52', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}]",,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Hostel']",0,Private,Full Time,3
Chanderprabhu Jain College of Higher Studies & School of Law,New Delhi,Delhi NCR,"['BCI', 'UGC']",7.00697017684876,2.17222840829012,https://images.collegedunia.com/public/college_data/images/logos/col29708.png,https://images.collegedunia.com/public/college_data/images/appImage/1624259070WhatsAppImage20210617at8.36.29PM.jpeg,89400,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '22', 'rankingOutOfTotalNoOfCollege': '26', 'agency': 'Outlook'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '42', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '65', 'rankingOutOfTotalNoOfCollege': '101', 'agency': 'TOI'}]",clat,"['Comp Labs', 'Sports', 'Cafeteria', 'Library', 'Auditorium', 'Medical', 'Hostel', 'Transport', 'Wi-FI Campus', 'Classrooms', 'Security']",2,Private,Full Time,3
The Oxford College of Law,Bangalore,Karnataka,['BCI'],7.01225550382082,2.1676898658496,https://images.collegedunia.com/public/college_data/images/logos/1470137296Capture.jpg,https://images.collegedunia.com/public/college_data/images/appImage/56681_Capture.jpg-kslu.jpg,50000,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '45', 'rankingOutOfTotalNoOfCollege': '45', 'agency': 'Indiatoday'}]","[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '45', 'rankingOutOfTotalNoOfCollege': '45', 'agency': 'Indiatoday'}]",,"['Library', 'Classrooms', 'Comp Labs', 'Transport', 'Auditorium', 'Hostel', 'Banks']",1,Private,Full Time,3
"Maharishi Markandeshwar, Department of Law",Ambala,Haryana,['BCI'],7.01760947140291,2.16990179428414,https://images.collegedunia.com/public/college_data/images/logos/1596015614MMULogoFinalJan2018JPG.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15962623581595779367Cover.jpg,65500,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '31', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '40', 'rankingOutOfTotalNoOfCollege': '61', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '31', 'rankingOutOfTotalNoOfCollege': '38', 'agency': 'The Week'}]",,"['Library', 'Laboratory', 'Cafeteria', 'Hostel', 'Classrooms', 'Transport', 'Auditorium', 'Medical']",1,Private,Full Time,3
Banaras Hindu University - [BHU],Varanasi,Uttar Pradesh,"['UGC', 'AIU']",7.02563037362892,2.17211597978851,https://images.collegedunia.com/public/college_data/images/logos/1434627772BHU.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25924_BHU_APP.jpg,3850,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '20', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '2', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '601', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '39', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2019', 'agencyId': '10', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '1000', 'agency': 'ARWU'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '856', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}]",blat,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Security']",0,Government,Full Time,3
Panjab University - [PU],Chandigarh,Chandigarh,['AICTE'],7.02563037362892,2.16473038384952,https://images.collegedunia.com/public/college_data/images/logos/15040653671413791580PunjabUniversityChandigarhPU.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25423_PU_New.jpg,86200,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '30', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '11', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '601', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '30', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '2', 'rankingOutOfTotalNoOfCollege': '25', 'agency': 'ARIIA'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '577', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}]",pu llb,"['Comp Labs', 'Cafeteria', 'Laboratory', 'Library', 'Hostel', 'Auditorium', 'Sports', 'Transport', 'Classrooms', 'Swimming Pool', 'Gym', 'Banks']",2,Government,Full Time,3
Christ University,Bangalore,Karnataka,['UGC'],7.02563037362892,2.15752092505753,https://images.collegedunia.com/public/college_data/images/logos/1505110433fvvvvvvvvvvvvvvvvvvvvvvvvvvvvv.png,https://images.collegedunia.com/public/college_data/images/appImage/1505110380ccaaaaaaaaaaaaaaaaaammmmmmmmmmmm.jpg,195000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '29', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '1', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '81', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'Classrooms', 'Gym']",3,Private,Full Time,3
Savitribai Phule Pune University - [SPPU],Pune,Maharashtra,['UGC'],7.02563037362892,2.1508551300831,https://images.collegedunia.com/public/college_data/images/logos/1483942831uop_logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1504593097ccccccccccccaaaaaaaaaaammmmmmmmmm.png,0,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '25', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '801', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '21', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '541', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '1117', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}]",,"['Sports', 'Library', 'Auditorium', 'Comp Labs', 'Medical', 'Hostel', 'Laboratory', 'Gym', 'Cafeteria', 'Transport', 'Banks', 'Wi-FI Campus', 'Classrooms']",0,Government,Full Time,3
Guru Gobind Singh Indraprastha University - [GGSIPU],New Delhi,Delhi NCR,"['AICTE', 'UGC']",7.02563037362892,2.14446824756277,https://images.collegedunia.com/public/college_data/images/logos/1464869465LOGO.png,https://images.collegedunia.com/public/college_data/images/appImage/25450_1.jpg,72900,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '35', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}]",ipu cet,"['Hostel', 'Sports', 'Cafeteria', 'Medical', 'Library', 'Laboratory', 'Auditorium', 'Comp Labs', 'Classrooms']",1,Government,Full Time,3
Kristu Jayanti College - [KJC],Bangalore,Karnataka,"['AICTE', 'ACCA']",7.02563037362892,2.1381105621011,https://images.collegedunia.com/public/college_data/images/logos/1644234295315A73A322854217A77F161934652680.png.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1504500612cover.jpg,70000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '16', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '69', 'rankingOutOfTotalNoOfCollege': '80', 'agency': 'TOI'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",,"['Library', 'Hostel', 'Sports', 'Medical', 'Auditorium', 'Comp Labs', 'Banks', 'Classrooms', 'Laboratory', 'Cafeteria']",1,Private,Full Time,3
Siksha 'O' Anusandhan University - [SOA],Bhubaneswar,Orissa,"['MCI', 'AICTE', 'ICAR', 'UGC', 'NBA']",7.02563037362892,2.13179230757263,https://images.collegedunia.com/public/college_data/images/logos/1619098174SOAPNG.png,https://images.collegedunia.com/public/college_data/images/appImage/1585201134cover.jpg,120000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '30', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '49', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}]",clat,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Hostel', 'Transport', 'Sports', 'Classrooms', 'Medical']",3,Private,Full Time,3
SRM Institute of Science and Technology - [SRMIST],Chennai,Tamil Nadu,['UGC'],7.02563037362892,2.12546760584567,https://images.collegedunia.com/public/college_data/images/logos/15807262501569304335phpHattQO.png,https://images.collegedunia.com/public/college_data/images/appImage/25896_SRM_APP.jpg,210000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '36', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '15', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '13', 'rankingOutOfTotalNoOfCollege': '178', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '125', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '14', 'rankingOfCollege': '36', 'rankingOutOfTotalNoOfCollege': '80', 'agency': 'TOI'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'e-classroom', 'Classrooms', 'Banks', 'Security', 'Transport']",4,Private,Full Time,3
Delhi University - [DU],New Delhi,Delhi NCR,"['AICTE', 'UGC']",7.02563037362892,2.11914665442306,https://images.collegedunia.com/public/college_data/images/logos/1491817267UniversityofDelhi.png,https://images.collegedunia.com/public/college_data/images/appImage/25473_DU_New.jpg,0,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '3', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '801', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '8', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2019', 'agencyId': '10', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '1000', 'agency': 'ARWU'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '521', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '564', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}]",clat,"['Sports', 'Library', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Auditorium', 'Hostel', 'Communication Centre']",0,Government,Full Time,3
Annamalai University - [AU],Chidambaram,Tamil Nadu,"['NCTE', 'DCI', 'MCI', 'AICTE', 'UGC']",7.02563037362892,2.11283966121329,https://images.collegedunia.com/public/college_data/images/logos/1394440386Annamalai University.png,https://images.collegedunia.com/public/college_data/images/appImage/25868_ANNAMALAIU_APP.jpg,0,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '99', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '39', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '1432', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}]",,"['Comp Labs', 'Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Laboratory', 'Gym', 'Cafeteria']",0,Government,Part Time,3
DY Patil University,Navi Mumbai,Maharashtra,[],7.02563037362892,2.10667929352065,https://images.collegedunia.com/public/college_data/images/logos/14724675431463994216LOGO-jpg.png,https://images.collegedunia.com/public/college_data/images/appImage/1646984595DJI0034.jpg,300000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '63', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '51', 'rankingOutOfTotalNoOfCollege': '76', 'agency': 'The Week'}]",,"['Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Laboratory', 'Cafeteria', 'Comp Labs']",4,Private,Full Time,3
Maharshi Dayanand University - [MDU],Rohtak,Haryana,['UGC'],7.02563037362892,2.10059427239159,https://images.collegedunia.com/public/college_data/images/logos/1463649087logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25535_buil.png,5835,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['Comp Labs', 'Laboratory', 'Library', 'Hostel', 'Auditorium', 'Cafeteria', 'Medical', 'Sports', 'Gym', 'Security', 'Classrooms']",0,Government,Full Time,3
Narsee Monjee Institute of Management Studies - [NMIMS Deemed to be University],Mumbai,Maharashtra,['UGC'],7.02563037362892,2.09470202164913,https://images.collegedunia.com/public/college_data/images/logos/1506323004Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16147721421.jpg,300000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '89', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '88', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '4', 'rankingOutOfTotalNoOfCollege': '44', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",clat,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Wi-FI Campus', 'e-classroom', 'Classrooms', 'Security']",4,Private,Full Time,3
Indian Institute of Management - [IIM],Rohtak,Haryana,[],7.02563037362892,2.08881906452836,https://images.collegedunia.com/public/college_data/images/logos/15019110021472166813476958485765532523735372872067660n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1573639088Admin.jpg,644000,[],"[{'year': '2019', 'agencyId': '18', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}]",,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel']",4,Government,Full Time,3
Mahatma Gandhi University - [MGU],Kottayam,Kerala,['UGC'],7.02563037362892,2.08301173704319,https://images.collegedunia.com/public/college_data/images/logos/1451886944633940151102889885_MGU Dubai.png,https://images.collegedunia.com/public/college_data/images/appImage/25650_MGU_APP.jpg,0,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '51', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '18', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '601', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '55', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '25', 'agency': 'ARIIA'}]",mgu cat,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Laboratory']",0,Government,Full Time,3
Amity University,Noida,Uttar Pradesh,"['NCTE', 'COA', 'BCI', 'AICTE', 'UGC']",7.02563037362892,2.07722909595854,https://images.collegedunia.com/public/college_data/images/logos/14973308071413537745logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14973308071443084987AMITYNOIDANEW.jpg,293000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '42', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '81', 'agency': 'The Week'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2021', 'agencyId': '17', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '146', 'agency': 'Indiatoday'}, {'year': '2021', 'agencyId': '28', 'rankingOfCollege': '5', 'rankingOutOfTotalNoOfCollege': '110', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '1429', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}, {'year': '2019', 'agencyId': '18', 'rankingOfCollege': '49', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Financial Express'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}]",,"['Library', 'Laboratory', 'Comp Labs', 'Gym', 'Sports', 'Auditorium', 'Cafeteria', 'Hostel', 'Classrooms', 'Security', 'Medical', 'Wi-FI Campus']",4,Private,Full Time,3
SASTRA University,Thanjavur,Tamil Nadu,['UGC'],7.02563037362892,2.07152388075033,https://images.collegedunia.com/public/college_data/images/logos/1507785384logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1507785384cover.jpg,157000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '19', 'rankingOutOfTotalNoOfCollege': '30', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '49', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '47', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '68', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}, {'year': '2020', 'agencyId': '1', 'rankingOfCollege': '1371', 'rankingOutOfTotalNoOfCollege': '1599', 'agency': 'US News'}]",clat,"['Comp Labs', 'Sports', 'Gym', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Banks']",3,Private,Full Time,3
