College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
"UPES, School of Design Studies - [SoDS]",Dehradun,Uttarakhand,['UGC'],6.972772975359207,0.8226552968506528,https://images.collegedunia.com/public/college_data/images/logos/1550567037UPESLogo1.png,https://images.collegedunia.com/public/college_data/images/appImage/25997_contactus.jpg,388500,[],[],upes dat,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Wi-FI Campus', 'e-classroom', 'Banks', 'Transport', 'Security']",4,Private,Full Time,4
The Design Village - [TDV],Noida,Uttar Pradesh,[],6.972772975359207,0.8237853178628104,https://images.collegedunia.com/public/college_data/images/logos/1618135291TDVLOGOSHIGHRESFILE081.png,https://images.collegedunia.com/public/college_data/images/appImage/15743292461.jpg,550000,[],[],,"['Classrooms', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Sports', 'Medical', 'Library', 'Auditorium', 'Hostel']",4,Private,Full Time,4
World University of Design - [WUD],Sonepat,Haryana,"['COA', 'AICTE']",6.972772975359207,0.8249168911016328,https://images.collegedunia.com/public/college_data/images/logos/1537361701Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1643605366panorama.jpg,275000,[],[],nid,"['Auditorium', 'Classrooms', 'Sports', 'Medical', 'Laboratory', 'Library', 'Comp Labs', 'Cafeteria', 'Hostel']",4,Private,Full Time,4
Footwear Design & Development Institute - [FDDI],Noida,Uttar Pradesh,[],6.972772975359208,0.8260500186993,https://images.collegedunia.com/public/college_data/images/logos/1645182890logo.png,https://images.collegedunia.com/public/college_data/images/appImage/148662262877.jpg,251900,[],[],uceed,"['Library', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Medical', 'Hostel', 'Sports', 'Banks', 'Classrooms']",4,Government,Full Time,4
Footwear Design & Development Institute - [FDDI],Amethi,Uttar Pradesh,[],6.972772975359207,0.8271847027909199,https://images.collegedunia.com/public/college_data/images/logos/1645187661logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1579683089campustopimg.jpg,184700,[],[],uceed,"['Library', 'Comp Labs', 'Auditorium', 'Hostel', 'Banks', 'Cafeteria', 'Medical', 'Sports']",3,Government,Full Time,4
RR Bawa Dav College for Girls,Batala,Punjab,[],6.972772975359207,0.8283209455145338,https://images.collegedunia.com/public/college_data/images/logos/1487075341Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1487075341AppNew.jpg,28000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Sports', 'Classrooms', 'Cafeteria', 'Medical']",1,Private,Full Time,4
Royal Institutions Bangalore,Bangalore,Karnataka,"['NCTE', 'INC', 'KNC']",6.972772975359208,0.8294587490111197,https://images.collegedunia.com/public/college_data/images/logos/1487313213D.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1487313213D1.jpg,0,[],[],,"['Medical', 'Comp Labs', 'Classrooms', 'Cafeteria', 'Library', 'Laboratory', 'Auditorium', 'Sports', 'Hostel']",0,Private,Full Time,4
Kings Cornerstone International College,Chennai,Tamil Nadu,[],6.972772975359207,0.8305981154245965,https://images.collegedunia.com/public/college_data/images/logos/1656580961Screenshot20220630145149.png,https://images.collegedunia.com/public/college_data/images/appImage/1656654383CoverPicture1170pxx166px.png,243000,[],[],,"['Auditorium', 'Library', 'Laboratory', 'Classrooms', 'Sports', 'Hostel']",4,Private,Full Time,4
Inter National Institute of Fashion Design - [INIFD],Ahmedabad,Gujarat,[],6.972772975359207,0.831739046901828,https://images.collegedunia.com/public/college_data/images/logos/1487335620logoarea.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1487335620Inifd0DriveInRoadAhmedabad.jpg,125000,[],[],,"['Classrooms', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium']",3,Private,Full Time,4
ICAT Design and Media College,Bangalore,Karnataka,[],6.972772975359207,0.8328815455926274,https://images.collegedunia.com/public/college_data/images/logos/1487567040d.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1487567040d1.jpg,0,[],[],,"['Medical', 'Library', 'Sports', 'Comp Labs', 'Classrooms', 'Cafeteria', 'Auditorium']",0,Private,Full Time,4
"Virtual Voyage College of Design, Media, Art and Management",Indore,Madhya Pradesh,['MHRD'],6.972772975359207,0.83402561364976,https://images.collegedunia.com/public/college_data/images/logos/1624280497VVlogo.png,https://images.collegedunia.com/public/college_data/images/appImage/14877467681445433334MCUNEW.jpg,90000,[],[],nid,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Classrooms', 'e-classroom', 'Communication Centre']",2,Private,Full Time,4
North East Frontier Technical University - [NEFTU],West Siang,Arunachal Pradesh,"['BCI', 'AICTE', 'UGC', 'AIU']",6.972772975359207,0.8351712532289493,https://images.collegedunia.com/public/college_data/images/logos/1488360677Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1488360677AppNew.jpg,0,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Classrooms', 'Hostel', 'Sports', 'Auditorium', 'Medical', 'Cafeteria']",0,Private,Full Time,4
Shri Vaishnav Vidyapeeth Vishwavidyalaya - [SVVV],Indore,Madhya Pradesh,['UGC'],6.972772975359207,0.8363184664888791,https://images.collegedunia.com/public/college_data/images/logos/148948751655.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14894875165.jpg,78000,[],"[{'year': '2020', 'agencyId': '38', 'rankingOfCollege': '26', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}]",,"['Library', 'Laboratory', 'Comp Labs', 'Wi-FI Campus', 'Auditorium', 'Cafeteria', 'Hostel', 'Sports', 'Transport', 'Medical']",2,Private,Full Time,4
Trytoon Academy - [TA],Bhubaneswar,Orissa,[],6.972772975359208,0.837467255591199,https://images.collegedunia.com/public/college_data/images/logos/1589181785LogoFinal1.png,https://images.collegedunia.com/public/college_data/images/appImage/1589182534image12.jpg,100000,[],[],,"['Classrooms', 'Laboratory', 'Library', 'Hostel', 'Cafeteria', 'Medical', 'Sports', 'Auditorium']",3,Private,Full Time,4
"G D Goenka University, School of  Fashion and Design - [SOFD]",Gurgaon,Haryana,"['AICTE', 'UGC']",6.972772975359207,0.8386176227005276,https://images.collegedunia.com/public/college_data/images/logos/1596887142Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/15031440661490348625AppNew.jpg,298088,[],[],,"['Medical', 'Hostel', 'Gym', 'Sports', 'Library', 'Laboratory', 'Cafeteria', 'Comp Labs', 'Classrooms', 'Transport']",4,Private,Full Time,4
Indian Institute of Fashion & Design - [IIFD],Chandigarh,Chandigarh,[],6.972772975359207,0.839769569984457,https://images.collegedunia.com/public/college_data/images/logos/1642681235131777916592730642118541037171373052612625n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16252000241564570254phpwE9MTI.jpeg,36250,[],[],,"['Wi-FI Campus', 'Medical', 'Classrooms', 'Transport', 'Hostel', 'Security', 'e-classroom']",1,Private,Full Time,4
Polytechnic for Women - [PFW],New Delhi,Delhi NCR,[],6.972772975359208,0.8409230996135565,https://images.collegedunia.com/public/college_data/images/logos/1521115926Capture123.jpg,https://images.collegedunia.com/public/college_data/images/appImage/14954629962.png,80000,[],[],,"['Classrooms', 'Hostel', 'Library']",2,Private,Full Time,4
JD Institute of Fashion Technology Hauz Khas,New Delhi,Delhi NCR,[],6.972772975359207,0.8420782137613773,https://images.collegedunia.com/public/college_data/images/logos/16155417771614231056jdlogosince1988withr.png,https://images.collegedunia.com/public/college_data/images/appImage/1511762352AppNew.jpg,185000,[],[],,"['Classrooms', 'Medical', 'Laboratory', 'Auditorium', 'Security', 'Sports', 'Cafeteria', 'Library']",3,Private,Full Time,4
