College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
Agragami Group of Educational Institution,Bangalore,Karnataka,"['AICTE', 'UGC']",7.656600216325211,0.3837645388439518,https://images.collegedunia.com/public/college_data/images/logos/1476788475logo.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/57425_app image.jpeg,0,[],[],,"['Classrooms', 'Hostel', 'Auditorium', 'Cafeteria', 'Library', 'Comp Labs', 'Laboratory', 'Medical', 'Security']",0,Private,Full Time,3
IIMT College of Medical Science,Meerut,Uttar Pradesh,['MCI'],7.65660021632521,0.3838473002282184,https://images.collegedunia.com/public/college_data/images/logos/1498545336logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1498545336original.jpg,58000,[],[],,"['Medical', 'Security', 'Classrooms', 'Laboratory', 'Comp Labs', 'Library', 'Auditorium', 'Cafeteria', 'Sports', 'Transport', 'Wi-FI Campus']",1,Private,Full Time,3
"Galgotias University, School of Biosciences and Biomedical Engineering - [SBBE]",Greater Noida,Uttar Pradesh,[],7.65660021632521,0.3839300794605298,https://images.collegedunia.com/public/college_data/images/logos/1501050260logoedt.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1497508981cover1.jpg,60000,[],[],,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Classrooms']",1,Private,Full Time,3
Shekhawati Institute,Sikar,Rajasthan,['AICTE'],7.65660021632521,0.3840128765447352,https://images.collegedunia.com/public/college_data/images/logos/1476879442apppp image 3456.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_appppppppppp.jpg,17000,[],[],,"['Medical', 'Security', 'Classrooms', 'Comp Labs', 'Laboratory', 'Library', 'Cafeteria', 'Auditorium', 'Sports']",0,Private,Full Time,3
"Vishwakarma College of Arts, Commerce & Science - [VCACS]",Pune,Maharashtra,[],7.65660021632521,0.3840956914846845,https://images.collegedunia.com/public/college_data/images/logos/1477046464Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/_1444213430CRETIVEIPUNE)NEW.jpg,26250,[],[],,"['Laboratory', 'Classrooms', 'Library', 'Comp Labs', 'Sports', 'Hostel']",1,Private,Full Time,3
Sri Satya Sai University of Technology & Medical Sciences - [SSSUTMS],Bhopal,Madhya Pradesh,"['NCTE', 'PCI', 'AICTE', 'UGC']",7.656600216325211,0.3841785242842283,https://images.collegedunia.com/public/college_data/images/logos/1590145322Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1590145367Cover.jpg,16000,[],[],,"['Medical', 'Classrooms', 'Security', 'Auditorium', 'Sports', 'Cafeteria', 'Comp Labs', 'Laboratory', 'Library', 'Transport', 'Wi-FI Campus', 'Banks']",0,Private,Full Time,3
Yogada Satsang Mahavidyalay- [YSM],Ranchi,Jharkhand,['AICTE'],7.65660021632521,0.3842613749472182,https://images.collegedunia.com/public/college_data/images/logos/1477484748logo 345454.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57461_1477484965app image.jpg,9200,[],[],,"['Medical', 'Security', 'Classrooms', 'Laboratory', 'Comp Labs', 'Library', 'Auditorium', 'Cafeteria', 'Sports']",0,Private,Full Time,3
VSM College,Ramachandrapuram,Andhra Pradesh,[],7.65660021632521,0.3843442434775066,"https://images.collegedunia.com/public/college_data/images/logos/1477544532vcbnm,.png",https://images.collegedunia.com/public/college_data/images/appImage/57462_vsmbuilding2.png,5090,[],[],,"['Sports', 'Security', 'Library', 'Laboratory', 'Comp Labs', 'Classrooms', 'Auditorium', 'Hostel', 'Cafeteria']",0,Private,Full Time,3
Kamla Nehru Mahavidyalaya,Nagpur,Maharashtra,[],7.65660021632521,0.3844271298789466,https://images.collegedunia.com/public/college_data/images/logos/1477544946KNMlogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_KNMcover.jpg,3379,[],[],,"['Hostel', 'Auditorium', 'Sports', 'Gym', 'Library', 'Comp Labs', 'Security', 'Medical']",0,Private,Full Time,3
Jangipur College,Murshidabad,West Bengal,[],7.656600216325211,0.3845100341553924,https://images.collegedunia.com/public/college_data/images/logos/1477560561Capture.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1517554498cvrmge.png,350,[],[],,"['Medical', 'Security', 'Classrooms', 'Auditorium', 'Laboratory', 'Comp Labs', 'Library', 'Cafeteria', 'Sports']",0,Government,Full Time,3
"K. M. Agrawal College of Arts, Commerce and Science",Kalyan,Maharashtra,[],7.65660021632521,0.3845929563106988,https://images.collegedunia.com/public/college_data/images/logos/1477566887swdefrgthyjkljk.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57469_cam.jpg,5970,[],[],,"['Sports', 'Transport', 'Laboratory', 'Comp Labs', 'Library', 'Hostel', 'Security', 'Classrooms', 'Auditorium', 'Cafeteria']",0,Government,Full Time,3
"Shri Bhausaheb Vartak Arts, Commerce and Science College",Mumbai,Maharashtra,[],7.65660021632521,0.3846758963487213,https://images.collegedunia.com/public/college_data/images/logos/1501843889sdecfgf.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1501843889sdgcdhgjbjkbnljknk..png,25536,[],[],,"['Medical', 'Security', 'Laboratory', 'Comp Labs', 'Library', 'Classrooms', 'Cafeteria', 'Sports', 'Auditorium']",1,Government,Full Time,3
Government Degree College Pulwama - [GDCP],Pulwama,Jammu and Kashmir,['UGC'],7.65660021632521,0.3847588542733167,https://images.collegedunia.com/public/college_data/images/logos/1477633475100.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57479_10.jpg,2745,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Classrooms', 'Medical', 'Sports', 'Transport', 'Cafeteria']",0,Government,Full Time,3
Vivekananda Mission Mahavidyalaya,Medinipur,West Bengal,[],7.65660021632521,0.3848418300883422,https://images.collegedunia.com/public/college_data/images/logos/1477635963logo1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_cover1.jpg,1527,[],[],,"['Classrooms', 'Hostel', 'Laboratory', 'Comp Labs', 'Library', 'Security', 'Medical']",0,Government,Full Time,3
Government Science College - [GSC],Bangalore,Karnataka,[],7.656600216325211,0.3849248237976561,https://images.collegedunia.com/public/college_data/images/logos/1478062994111.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57482_1010.jpg,7085,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Classrooms', 'Transport', 'Sports', 'Hostel']",0,Government,Full Time,3
Viva College,Vasai,Maharashtra,[],7.65660021632521,0.3850078354051173,https://images.collegedunia.com/public/college_data/images/logos/1477646709vivalogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_vivac.jpg,11490,[],[],,"['Library', 'Auditorium', 'Comp Labs', 'Sports', 'Wi-FI Campus', 'Cafeteria', 'Laboratory']",0,Private,Full Time,3
Vivekananda College,Kolkata,West Bengal,[],7.65660021632521,0.3850908649145857,https://images.collegedunia.com/public/college_data/images/logos/1478065189logo.gif,https://images.collegedunia.com/public/college_data/images/appImage/_viveka.jpg,8320,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '63', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '70', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '63', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '70', 'rankingOutOfTotalNoOfCollege': '105', 'agency': 'Outlook'}]",,"['Library', 'Comp Labs', 'Laboratory', 'Sports', 'Cafeteria']",0,Government,Full Time,3
Islampur College,Siliguri,West Bengal,"['UGC', 'MHRD']",7.65660021632521,0.385173912329922,https://images.collegedunia.com/public/college_data/images/logos/147806753611.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57488_10.jpg,3170,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Classrooms', 'Medical', 'Sports', 'Hostel']",0,Private,Full Time,3
Jamshedpur Co-Operative College - [JCC],Chaibasa,Jharkhand,['UGC'],7.656600216325211,0.3852569776549878,https://images.collegedunia.com/public/college_data/images/logos/1478067896JCClogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_JCCcover.jpg,0,[],[],,"['Library', 'Hostel', 'Comp Labs', 'Auditorium', 'Classrooms', 'Cafeteria', 'Medical', 'Sports']",0,Private,Full Time,3
Vignana Jyothi Institute of Arts and Sciences (Co-Ed) - [VJIAS],Secunderabad,Telangana,[],7.65660021632521,0.3853400608936453,https://images.collegedunia.com/public/college_data/images/logos/1478068651logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57491_cover.jpg,15000,[],[],,"['Library', 'Classrooms', 'Medical', 'Security', 'Comp Labs']",0,Private,Full Time,3
janta vedic college,Bhaghpat,Uttar Pradesh,['AICTE'],7.65660021632521,0.3854231620497578,https://images.collegedunia.com/public/college_data/images/logos/1478078534jvcollege-logo.gif,https://images.collegedunia.com/public/college_data/images/appImage/57493_app image.jpg,0,[],[],,"['Medical', 'Security', 'Comp Labs', 'Laboratory', 'Classrooms', 'Cafeteria', 'Sports', 'Auditorium', 'Hostel', 'Library']",0,Private,Full Time,3
J.S Hindu (P.G.) College,Amroha,Uttar Pradesh,"['NCTE', 'AICTE']",7.65660021632521,0.3855062811271893,https://images.collegedunia.com/public/college_data/images/logos/1478080025Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/_slider2-960x430.jpg,5935,[],[],,"['Classrooms', 'Laboratory', 'Comp Labs', 'Sports', 'Gym', 'Library', 'Cafeteria']",0,Private,Full Time,3
Institute of Home Economics,New Delhi,Delhi NCR,"['AICTE', 'UGC']",7.656600216325211,0.3855894181298046,https://images.collegedunia.com/public/college_data/images/logos/1478087305Institute_of_Home_Economics.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57496_asdafgdfhj.jpg,28890,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '75', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",cuet,"['Sports', 'Library', 'Comp Labs', 'Laboratory', 'Classrooms', 'Auditorium', 'Security', 'Banks']",1,Government,Full Time,3
Kalinga University,Raipur,Chhattisgarh,"['NCTE', 'PCI', 'BCI', 'AICTE', 'UGC']",7.65660021632521,0.3856725730614694,https://images.collegedunia.com/public/college_data/images/logos/1597842787103770834659910101710681290935674061262133n.jpg,https://images.collegedunia.com/public/college_data/images/appImage/16141692691.jpg,80750,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",,"['Library', 'Classrooms', 'Auditorium', 'Sports', 'Cafeteria', 'Comp Labs', 'Hostel', 'Laboratory', 'Medical']",2,Private,Part Time,3
Vivek College of Commerce,Mumbai,Maharashtra,[],7.65660021632521,0.3857557459260503,https://images.collegedunia.com/public/college_data/images/logos/1478088476Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/57505_140224043051_university_of_Mumbai.jpg,24340,[],[],,"['Library', 'Auditorium', 'Comp Labs', 'Laboratory', 'Classrooms', 'Gym']",0,Private,Full Time,3
Jaysingpur college,Kolhapur,Maharashtra,[],7.656600216325209,0.3858389367274146,https://images.collegedunia.com/public/college_data/images/logos/1584423026Title102.png,https://images.collegedunia.com/public/college_data/images/appImage/_logo of shivaji.jpg,1560,[],[],,"['Medical', 'Security', 'Library', 'Comp Labs', 'Laboratory', 'Cafeteria', 'Classrooms', 'Sports', 'Hostel', 'Auditorium']",0,Private,Full Time,3
Yashvantrao Chavan Arts and Science Mahavidyalaya,Washim,Maharashtra,[],7.65660021632521,0.3859221454694304,https://images.collegedunia.com/public/college_data/images/logos/1478151878logo y.png,https://images.collegedunia.com/public/college_data/images/appImage/57508_sant gadge uni.jpg,0,[],[],,"['Library', 'Laboratory', 'Sports', 'Cafeteria']",0,Government,Full Time,3
Karamveer Bhauro Patil College - [KBP College],Navi Mumbai,Maharashtra,['AICTE'],7.656600216325211,0.3860053721559668,https://images.collegedunia.com/public/college_data/images/logos/1478093266logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57509_Picture1.jpg,4590,[],[],,"['Library', 'Transport', 'Security', 'Wi-FI Campus', 'Banks', 'e-classroom', 'Laboratory', 'Cafeteria', 'Medical', 'Communication Centre', 'Hostel', 'Gym']",0,Private,Full Time,3
"Tuljaram Chaturchand College of Arts, Science & Commerce - [TCC]",Baramati,Maharashtra,[],7.65660021632521,0.3860886167908937,https://images.collegedunia.com/public/college_data/images/logos/1657082299index.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_pic-2(cover).jpg,4290,[],[],,"['Classrooms', 'Laboratory', 'Comp Labs', 'Medical', 'Security', 'Hostel', 'Library', 'Auditorium']",0,Private,Full Time,3
Islamia College of Science and Commerce,Srinagar,Jammu and Kashmir,['UGC'],7.65660021632521,0.3861718793780817,https://images.collegedunia.com/public/college_data/images/logos/1478155288IS4.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57514_IS2.jpg,4690,[],[],,"['Medical', 'Cafeteria', 'Sports', 'Library', 'Auditorium', 'Comp Labs', 'Classrooms']",0,Private,Full Time,3
Kishori Raman P.G. College,Mathura,Uttar Pradesh,['AICTE'],7.65660021632521,0.3862551599214024,https://images.collegedunia.com/public/college_data/images/logos/1500115336krlogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1500114539krcvr.jpg,3526,[],[],,"['Library', 'Classrooms', 'Communication Centre', 'Laboratory', 'Medical', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports']",0,Government,Full Time,3
Kavitha Degree & PG College,Khammam,Telangana,['UGC'],7.656600216325211,0.3863384584247282,https://images.collegedunia.com/public/college_data/images/logos/1478168954kmeslogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_kmescover.jpg,0,[],[],,"['Hostel', 'Library', 'Wi-FI Campus', 'Sports', 'Comp Labs', 'Classrooms', 'Cafeteria']",0,Private,Full Time,3
K J Somaiya College of Science and Commerce - [KJSSC],Mumbai,Maharashtra,['UGC'],7.65660021632521,0.3864217748919321,https://images.collegedunia.com/public/college_data/images/logos/1601810228Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/1605590498BannerImage3.jpg,11342,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '59', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '59', 'rankingOutOfTotalNoOfCollege': '186', 'agency': 'Indiatoday'}]",,"['Library', 'Transport', 'Communication Centre', 'Security', 'Banks', 'Cafeteria', 'Medical', 'Comp Labs']",0,Private,Full Time,3
Kashi Naresh Government Post Graduate College - [KNGPGC],Gyanpur,Uttar Pradesh,['UGC'],7.65660021632521,0.3865051093268883,https://images.collegedunia.com/public/college_data/images/logos/1478175133kp.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_kp1.jpg,0,[],[],,"['Medical', 'Comp Labs', 'Sports', 'Hostel', 'Cafeteria', 'Auditorium', 'Library']",0,Private,Full Time,3
Khaira College,Khaira,Orissa,[],7.65660021632521,0.3865884617334716,https://images.collegedunia.com/public/college_data/images/logos/1478176836logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_pic-1.jpg,0,[],[],,"['Classrooms', 'Laboratory', 'Comp Labs', 'Medical', 'Security', 'Hostel']",0,Government,Full Time,3
M. B. Patel Science College,Anand,Gujarat,[],7.65660021632521,0.3866718321155578,https://images.collegedunia.com/public/college_data/images/logos/1478178146logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57534_slide1.jpg,6850,[],[],,"['Library', 'Laboratory', 'Classrooms', 'Comp Labs', 'Medical', 'Sports', 'Auditorium', 'Communication Centre', 'Transport']",0,Government,Full Time,3
Khallikote Autonomous College,Berhampur,Orissa,['AICTE'],7.656600216325211,0.3867552204770233,https://images.collegedunia.com/public/college_data/images/logos/1478237866logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15184384901478237866cover.jpg,1584,[],[],,"['Classrooms', 'Library', 'Hostel', 'Comp Labs', 'Laboratory', 'Auditorium', 'Cafeteria', 'Sports', 'Transport', 'Gym']",0,Government,Full Time,3
Lady Amritbai Daga College,Nagpur,Maharashtra,['UGC'],7.65660021632521,0.3868386268217456,https://images.collegedunia.com/public/college_data/images/logos/1478241830app image.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57541_app image 1.jpg,2595,[],[],,"['Auditorium', 'Communication Centre', 'Library', 'Transport', 'Sports', 'Cafeteria', 'Hostel', 'Medical', 'Security']",0,Government,Full Time,3
Sh. L.N Hindu College,Rohtak,Haryana,['AICTE'],7.65660021632521,0.3869220511536027,https://images.collegedunia.com/public/college_data/images/logos/1478240168logo 123.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_3-z3p7Aqd5Ui2-2FRla5PWsvPzmg8c4VJDuiRhoLB7uvtVAfM0eLLDG3XR98ZuOE52nQfkpzu51YVQm0-tM-0hC0ypdFbApRk3LyXaqEri_1QxW1EQEgTzoNV7fY=s1024-k-no.jpg,17500,[],[],,"['Medical', 'Security', 'Classrooms', 'Cafeteria', 'Laboratory', 'Comp Labs', 'Library', 'Auditorium', 'Hostel']",0,Private,Full Time,3
"K. K. Wagh Arts, Commerce, Science and Computer Science College",Nashik,Maharashtra,[],7.65660021632521,0.3870054934764739,https://images.collegedunia.com/public/college_data/images/logos/1478241137kk logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57543_image123.jpg,16260,[],[],,"['Hostel', 'Sports', 'Cafeteria', 'Medical', 'Library', 'Laboratory']",0,Private,Full Time,3
Trai Shatbadi Guru Gobind Singh Khalsa College,Amritsar,Punjab,[],7.656600216325211,0.3870889537942389,https://images.collegedunia.com/public/college_data/images/logos/1478243994Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/57547_Untitled1.png,33500,[],[],,"['Classrooms', 'Library', 'Comp Labs', 'Laboratory', 'Auditorium']",1,Private,Full Time,3
Krishnagar Government College,Nadia,West Bengal,[],7.65660021632521,0.3871724321107785,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,https://images.collegedunia.com/public/college_data/images/appImage/57555_10.jpg,1492,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Cafeteria', 'Sports', 'Hostel', 'Medical']",0,Government,Full Time,3
H. & H. B. Kotak Institute of Science,Rajkot,Gujarat,[],7.65660021632521,0.3872559284299743,https://images.collegedunia.com/public/college_data/images/logos/1478256474swdegtyuxf.png,https://images.collegedunia.com/public/college_data/images/appImage/57557_2.jpg,1715,[],[],,"['Sports', 'Library', 'Laboratory', 'Classrooms', 'Auditorium', 'Cafeteria', 'Banks']",0,Government,Full Time,3
KRM DAV College,Nakodar,Punjab,[],7.65660021632521,0.3873394427557086,https://images.collegedunia.com/public/college_data/images/logos/1478256727Capture.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_dav3.jpg,32000,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Communication Centre', 'Classrooms', 'Medical', 'Cafeteria', 'Auditorium', 'Transport', 'Sports']",1,Government,Full Time,3
University Maharaja College,Jaipur,Rajasthan,['UGC'],7.65660021632521,0.3874229750918647,https://images.collegedunia.com/public/college_data/images/logos/1478495804logo (1).png,https://images.collegedunia.com/public/college_data/images/appImage/57561_university r.jpg,17145,[],[],,"['Library', 'Laboratory', 'Hostel', 'Wi-FI Campus']",0,Government,Full Time,3
Kakarparthi Bhavanarayana College,Vijayawada,Andhra Pradesh,['AICTE'],7.656600216325211,0.3875065254423266,https://images.collegedunia.com/public/college_data/images/logos/1478259559logogogog.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_ap imahge 124.jpg,0,[],[],,"['Medical', 'Security', 'Classrooms', 'Laboratory', 'Comp Labs', 'Library', 'Cafeteria', 'Sports', 'Auditorium', 'Hostel']",0,Private,Full Time,3
Nirmala Niketan College of Home Science,Mumbai,Maharashtra,['PCI'],7.65660021632521,0.3875900938109792,https://images.collegedunia.com/public/college_data/images/logos/1478266251logog.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57567_1.png,8618,[],[],,"['Library', 'Transport', 'Communication Centre', 'Security', 'Wi-FI Campus', 'Laboratory', 'Gym', 'Medical', 'Cafeteria', 'Hostel', 'Comp Labs', 'Banks']",0,Private,Full Time,3
Krishnath College - [KNC],Berhampore,West Bengal,[],7.65660021632521,0.3876736802017084,https://images.collegedunia.com/public/college_data/images/logos/1571811328logo6.png,https://images.collegedunia.com/public/college_data/images/appImage/57569_Capture.JPG12.jpg,2165,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Communication Centre', 'Classrooms', 'Hostel', 'Cafeteria', 'Medical', 'Sports', 'Gym', 'Auditorium']",0,Government,Full Time,3
Laxman Devram Sonawane College,Kalyan,Maharashtra,[],7.65660021632521,0.3877572846184006,https://images.collegedunia.com/public/college_data/images/logos/1478497441ssasff.png,https://images.collegedunia.com/public/college_data/images/appImage/57570_1413786045um9.jpg,29155,[],[],,"['Sports', 'Transport', 'Medical', 'Laboratory', 'Comp Labs', 'Library', 'Classrooms', 'Auditorium', 'Cafeteria', 'Hostel']",1,Private,Full Time,3
Mukand Lal National College - [MLNC],Yamuna Nagar,Haryana,['UGC'],7.656600216325211,0.3878409070649433,https://images.collegedunia.com/public/college_data/images/logos/1478496605mu.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_mu1.jpg,30485,[],[],,"['Medical', 'Hostel', 'Cafeteria', 'Comp Labs', 'Sports', 'Auditorium', 'Library']",1,Government,Full Time,3
Nirmala Memorial Foundation College of Commerce and Science,Mumbai,Maharashtra,[],7.65660021632521,0.3879245475452247,https://images.collegedunia.com/public/college_data/images/logos/1478510110nirmala_logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57576_Capture.jpg,0,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Communication Centre', 'Auditorium', 'Classrooms', 'Medical', 'Sports', 'Transport', 'Gym', 'Cafeteria']",0,Private,Full Time,3
Kutir Post Graduate College,Jaunpur,Uttar Pradesh,[],7.65660021632521,0.3880082060631339,https://images.collegedunia.com/public/college_data/images/logos/1478512424Logo-L.png,https://images.collegedunia.com/public/college_data/images/appImage/57581_pu.jpg,0,[],[],,"['Hostel', 'Library', 'Comp Labs', 'Cafeteria', 'Auditorium', 'Gym', 'Medical', 'Sports']",0,Private,Full Time,3
Malini Kishor Sanghvi College of Commerce & Economics - [MKS],Mumbai,Maharashtra,[],7.65660021632521,0.388091882622561,https://images.collegedunia.com/public/college_data/images/logos/1479301032Untitled-1.png,https://images.collegedunia.com/public/college_data/images/appImage/57583_mu.jpg,43790,[],[],,"['Sports', 'Library', 'Laboratory', 'Gym', 'Auditorium']",1,Private,Full Time,3
Third Eye College - [TEC],Guwahati,Assam,[],7.656600216325211,0.3881755772273966,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,https://images.collegedunia.com/public/college_data/images/appImage/57585_cvr.png,0,[],[],,"['Medical', 'Transport', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria']",0,Private,Part Time,3
Valia College of Commerce and Arts,Mumbai,Maharashtra,[],7.65660021632521,0.3882592898815322,https://images.collegedunia.com/public/college_data/images/logos/1478519602saefre.png,https://images.collegedunia.com/public/college_data/images/appImage/57588_szsdfrfhfggjgjgjggfjgjgkhjjl.png,17720,[],[],,"['Sports', 'Transport', 'Medical', 'Banks', 'Cafeteria', 'Laboratory', 'Comp Labs', 'Library', 'Classrooms', 'Auditorium']",0,Government,Full Time,3
Moolji Jaitha College - [MJC],Jalgaon,Maharashtra,['UGC'],7.65660021632521,0.3883430205888606,https://images.collegedunia.com/public/college_data/images/logos/1478519889LOGO1.png,https://images.collegedunia.com/public/college_data/images/appImage/57590_APP.png,4891,[],[],,"['Library', 'Laboratory', 'Communication Centre', 'Wi-FI Campus', 'Comp Labs', 'Hostel', 'Cafeteria', 'Sports', 'Transport', 'Auditorium', 'Medical', 'Security', 'Gym', 'Banks']",0,Government,Full Time,3
Sree Veerendra Patil Degree College,Bangalore,Karnataka,[],7.656600216325209,0.3884267693532748,https://images.collegedunia.com/public/college_data/images/logos/1478523044L.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57591_1111.jpg,4914,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Cafeteria', 'Classrooms', 'Medical', 'Auditorium']",0,Government,Full Time,3
Vivekananda Degree College - [VDC],Hyderabad,Telangana,['UGC'],7.65660021632521,0.3885105361786691,https://images.collegedunia.com/public/college_data/images/logos/1478523231vI1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_vI2.jpg,31500,[],[],,"['Medical', 'Cafeteria', 'Sports', 'Comp Labs', 'Classrooms', 'Auditorium', 'Laboratory', 'Library']",1,Private,Full Time,3
M.L. Dahanukar College of Commerce - [MLDCC],Mumbai,Maharashtra,[],7.656600216325211,0.3885943210689385,https://images.collegedunia.com/public/college_data/images/logos/1478524076logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57593_cover.jpg,24815,[],[],,"['Library', 'Transport', 'Communication Centre', 'Security', 'Wi-FI Campus', 'Gym', 'e-classroom', 'Laboratory', 'Medical', 'Cafeteria', 'Hostel']",0,Private,Full Time,3
Swami Muktanand College of Science - [SMCS] Yeola,Nashik,Maharashtra,[],7.65660021632521,0.3886781240279786,https://images.collegedunia.com/public/college_data/images/logos/1478524889logo1.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57594_cover.jpg,16503,[],[],,[],0,Private,Full Time,3
Vasistha Degree & PG College,Kamareddy,Telangana,[],7.65660021632521,0.3887619450596861,https://images.collegedunia.com/public/college_data/images/logos/1478579495saagr.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57595_header.png,12900,[],[],,"['Sports', 'Transport', 'Medical', 'Banks', 'Security', 'Library', 'Laboratory', 'Comp Labs', 'Cafeteria']",0,Private,Full Time,3
Suratgarh P.G. College,Ganganagar,Rajasthan,['UGC'],7.65660021632521,0.3888457841679586,https://images.collegedunia.com/public/college_data/images/logos/14785839412.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57597_1.jpg,20250,[],[],,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Classrooms', 'Cafeteria', 'Medical', 'Sports']",0,Private,Part Time,3
Sheth L. U. J. College Of Arts and Sir M. V. College of Science and Commerce,Mumbai,Maharashtra,[],7.656600216325211,0.3889296413566944,https://images.collegedunia.com/public/college_data/images/logos/1478600862mvlu logo.png,https://images.collegedunia.com/public/college_data/images/appImage/57601_mu.jpg,22380,[],[],,"['Library', 'Sports', 'Auditorium', 'Wi-FI Campus', 'Gym']",0,Private,Full Time,3
National Degree College,Nandyal,Andhra Pradesh,[],7.65660021632521,0.3890135166297927,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,https://images.collegedunia.com/public/college_data/images/appImage/57602_dszsdfdgvdf.png,18220,[],[],,"['Sports', 'Transport', 'Medical', 'Banks', 'Laboratory', 'Comp Labs', 'Classrooms', 'Auditorium', 'Cafeteria', 'Library']",0,Private,Part Time,3
Syamaprasad College,Kolkata,West Bengal,[],7.65660021632521,0.3890974099911534,https://images.collegedunia.com/public/college_data/images/logos/1478590246logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57605_cover.jpg,16010,[],[],,"['Classrooms', 'Library', 'Laboratory', 'Comp Labs', 'Security', 'Medical']",0,Private,Full Time,3
