College Name,College City,State,Approvals,Rating,Major Stream Rating,Logo,Cover,Fees,Ranking Data,Default Ranking Data,Exam,Facilities,Fee Range,Type Of College,Program Type,Duration
K.J. Somaiya Medical College & Research Centre - [KJSMC],Mumbai,Maharashtra,['MCI'],7.591907285570747,0.9891092739432944,https://images.collegedunia.com/public/college_data/images/logos/1479194943dcsdfcsvcs.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10602_KJSMCRC_New.jpg,1025000,"[{'year': '2020', 'agencyId': '33', 'rankingOfCollege': '33', 'rankingOutOfTotalNoOfCollege': '35', 'agency': 'The Week'}]","[{'year': '2020', 'agencyId': '33', 'rankingOfCollege': '33', 'rankingOutOfTotalNoOfCollege': '35', 'agency': 'The Week'}]",neet,"['Comp Labs', 'Library', 'Laboratory', 'Sports', 'Medical', 'Auditorium', 'Hostel', 'Transport', 'Security', 'Cafeteria']",4,Private,Full Time,5
Dr DY Patil Medical College Hospital and Research Centre - [DYPMC],Pune,Maharashtra,['MCI'],7.595150699854867,0.978812731769431,https://images.collegedunia.com/public/college_data/images/logos/1473844227LogoDpu2.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10817_1448450666patil_new.jpg,2500000,"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '45', 'rankingOutOfTotalNoOfCollege': '55', 'agency': 'Indiatoday'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '45', 'rankingOutOfTotalNoOfCollege': '55', 'agency': 'Indiatoday'}]",neet,"['Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Comp Labs', 'Gym', 'Sports']",4,Private,Full Time,5
Pt Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences - [PGIMS],Rohtak,Haryana,['MCI'],7.598430152075476,0.9685320969034792,https://images.collegedunia.com/public/college_data/images/logos/1432273221PG medicca;l college.jpg,https://images.collegedunia.com/public/college_data/images/appImage/15083212999457626603488806612321383981910n.png,42420,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Indiatoday'}]","[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Indiatoday'}]",neet,"['Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Comp Labs', 'Hostel']",1,Government,Full Time,5
Government Medical College and Hospital,Aurangabad,Maharashtra,['MCI'],7.602857153765203,0.9582837888656162,https://images.collegedunia.com/public/college_data/images/logos/1478934047b3.jpg,https://images.collegedunia.com/public/college_data/images/appImage/_b1.png,107710,"[{'year': '2019', 'agencyId': '33', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]","[{'year': '2019', 'agencyId': '33', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '37', 'agency': 'The Week'}]",neet,"['Library', 'Hostel', 'Laboratory']",3,Government,Full Time,5
Government Medical College,Latur,Maharashtra,['MCI'],7.607333344362595,0.9480186803227728,https://images.collegedunia.com/public/college_data/images/logos/1584608760download.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10457_1443685807GMCLATUR_NEW.jpg,98830,[],[],neet,"['Transport', 'Sports', 'Medical', 'Laboratory', 'Comp Labs', 'Library', 'Classrooms', 'Auditorium', 'Cafeteria', 'Hostel']",2,Government,Full Time,5
Pondicherry Institute of Medical Sciences - [PIMS],Pondicherry,Puducherry,['MCI'],7.611859270411068,0.9377531371757608,https://images.collegedunia.com/public/college_data/images/logos/1395305169Pondicherry Institute of Medical Sciences.png,https://images.collegedunia.com/public/college_data/images/appImage/10841_pimsmmm_new.jpg,1600000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]",neet,"['Comp Labs', 'Sports', 'Medical', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",4,Private,Full Time,5
Shri Ram Murti Smarak Institute of Medical Science - [SRMS IMS],Bareilly,Uttar Pradesh,['AICTE'],7.616435484526747,0.9274871587121146,https://images.collegedunia.com/public/college_data/images/logos/1482212958logo.png,https://images.collegedunia.com/public/college_data/images/appImage/57858_cvr.png,1352000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '34', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '23', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '35', 'rankingOutOfTotalNoOfCollege': '36', 'agency': 'The Week'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '34', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '23', 'rankingOutOfTotalNoOfCollege': '23', 'agency': 'Outlook'}, {'year': '2022', 'agencyId': '33', 'rankingOfCollege': '35', 'rankingOutOfTotalNoOfCollege': '36', 'agency': 'The Week'}]",neet,"['Medical', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Cafeteria', 'Hostel']",4,Private,Full Time,5
Belagavi Institute of Medical Sciences - [BIMS],Belagavi,Karnataka,['MCI'],7.621062545465932,0.9172043507755772,https://images.collegedunia.com/public/college_data/images/logos/1468927377Capture logo edt.png,https://images.collegedunia.com/public/college_data/images/appImage/10306_Capture cvr edt.png,65780,"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '55', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '55', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '12', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]",neet,"['Library', 'Laboratory', 'Cafeteria', 'Comp Labs', 'Medical', 'Auditorium', 'Sports']",1,Government,Full Time,5
MGM Medical College,Navi Mumbai,Maharashtra,['MCI'],7.625741018193331,0.9069210792194716,https://images.collegedunia.com/public/college_data/images/logos/1509540692Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10706_Untitled.png,2000000,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Indiatoday'}]","[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Indiatoday'}]",neet,"['Classrooms', 'Library', 'Hostel', 'Cafeteria', 'Laboratory', 'Communication Centre', 'Transport', 'Sports', 'Auditorium', 'Security']",4,Government,Full Time,5
Veer Surendra Sai Institute of Medical Sciences and Research - [VIMSAR],Sambalpur,Orissa,['MCI'],7.630471473951035,0.8966209498411428,https://images.collegedunia.com/public/college_data/images/logos/1482305716logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/57374_cvr.png,32180,"[{'year': '2020', 'agencyId': '17', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '40', 'agency': 'Indiatoday'}]","[{'year': '2020', 'agencyId': '17', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '40', 'agency': 'Indiatoday'}]",neet,"['Medical', 'Transport', 'Sports', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Banks', 'Classrooms', 'Security', 'Cafeteria']",1,Government,Full Time,5
Jawaharlal Nehru Medical College,Belagavi,Karnataka,"['MCI', 'MHRD']",7.635254490328269,0.8863203284474398,https://images.collegedunia.com/public/college_data/images/logos/14585339251965038_295473727328493_4746432661617276024_n.png,https://images.collegedunia.com/public/college_data/images/appImage/10590_JNMC_New.jpg,1828800,"[{'year': '2021', 'agencyId': '13', 'rankingOfCollege': '47', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '39', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]","[{'year': '2021', 'agencyId': '13', 'rankingOfCollege': '47', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '17', 'rankingOfCollege': '39', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]",neet,"['Sports', 'Medical', 'Library', 'Hostel', 'Auditorium', 'Laboratory', 'Cafeteria', 'Banks', 'Classrooms', 'Comp Labs']",4,Private,Full Time,5
Jawahar Lal Nehru Medical College - [JNMC],Aligarh,Uttar Pradesh,['MCI'],7.640090651331916,0.8760356076744027,https://images.collegedunia.com/public/college_data/images/logos/14978537751477549700logo123451.jpg,https://images.collegedunia.com/public/college_data/images/appImage/149785364757464appi9mage.jpg,43940,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}, {'year': '2022', 'agencyId': '28', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '13', 'agency': 'Outlook'}]",neet,"['Library', 'Laboratory', 'Comp Labs', 'Classrooms', 'Security', 'Medical', 'Cafeteria', 'Sports', 'Auditorium']",1,Government,Full Time,5
D Y Patil Medical College,Kolhapur,Maharashtra,['MCI'],7.644980547457827,0.8657340267033773,https://images.collegedunia.com/public/college_data/images/logos/14743561511439246408D Y Patil Education Societys Medical College.gif,https://images.collegedunia.com/public/college_data/images/appImage/10394_1448370650dypatil_new.jpg,2200000,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]",neet,"['Hostel', 'Library', 'Cafeteria', 'Sports', 'Classrooms']",4,Private,Full Time,5
Shri Guru Ram Rai Institute of Medical and Health Sciences,Dehradun,Uttarakhand,['MCI'],7.649924775762914,0.8554319513373172,https://images.collegedunia.com/public/college_data/images/logos/1428325275jpeg.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10992_SGRRIMHS_APP.jpg,1881000,"[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '55', 'agency': 'Indiatoday'}]","[{'year': '2021', 'agencyId': '17', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '55', 'agency': 'Indiatoday'}]",neet,"['Sports', 'Medical', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",4,Government,Full Time,5
Sri Manakula Vinayagar Medical College and Hospital - [SMVMCH],Pondicherry,Puducherry,['MCI'],7.656035051049168,0.845145774208362,https://images.collegedunia.com/public/college_data/images/logos/1495706483Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1496397529MBBS.jpg,1695000,"[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Indiatoday'}]","[{'year': '2019', 'agencyId': '17', 'rankingOfCollege': '48', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Indiatoday'}]",neet,"['Comp Labs', 'Sports', 'Medical', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'e-classroom', 'Banks', 'Cafeteria', 'Wi-FI Campus']",4,Private,Full Time,5
Manipal Academy of Higher Education - [MAHE],Manipal,Karnataka,"['DCI', 'PCI', 'INC', 'MCI', 'AICTE']",7.662213218283048,0.8348427344939494,https://images.collegedunia.com/public/college_data/images/logos/1617277594image2.png,https://images.collegedunia.com/public/college_data/images/appImage/25617_MANIPAL.jpg,1583000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '17', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1001', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2020', 'agencyId': '28', 'rankingOfCollege': '9', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '1', 'rankingOutOfTotalNoOfCollege': '44', 'agency': 'The Week'}, {'year': '2021', 'agencyId': '1', 'rankingOfCollege': '1056', 'rankingOutOfTotalNoOfCollege': '1467', 'agency': 'US News'}, {'year': '2023', 'agencyId': '8', 'rankingOfCollege': '751', 'rankingOutOfTotalNoOfCollege': '1400', 'agency': 'QS'}]",neet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Classrooms', 'Banks', 'Wi-FI Campus', 'Transport']",4,Private,Full Time,5
Guru Gobind Singh Indraprastha University - [GGSIPU],New Delhi,Delhi NCR,"['AICTE', 'UGC']",7.662213218283047,0.8220473947144313,https://images.collegedunia.com/public/college_data/images/logos/1464869465LOGO.png,https://images.collegedunia.com/public/college_data/images/appImage/25450_1.jpg,0,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '35', 'rankingOutOfTotalNoOfCollege': '79', 'agency': 'The Week'}]",neet,"['Hostel', 'Sports', 'Cafeteria', 'Medical', 'Library', 'Laboratory', 'Auditorium', 'Comp Labs', 'Classrooms']",0,Government,Full Time,5
DY Patil University,Navi Mumbai,Maharashtra,[],7.662213218283047,0.8096655051975697,https://images.collegedunia.com/public/college_data/images/logos/14724675431463994216LOGO-jpg.png,https://images.collegedunia.com/public/college_data/images/appImage/1646984595DJI0034.jpg,2575000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '45', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '63', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '51', 'rankingOutOfTotalNoOfCollege': '76', 'agency': 'The Week'}]",neet,"['Sports', 'Medical', 'Library', 'Auditorium', 'Hostel', 'Gym', 'Laboratory', 'Cafeteria', 'Comp Labs']",4,Private,Full Time,5
JSS Academy of Higher Education & Research,Mysore,Karnataka,['UGC'],7.662213218283048,0.7977633175011722,https://images.collegedunia.com/public/college_data/images/logos/1611327960Logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25605_Untitled cvr.png,1471750,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '60', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '351', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '37', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2020', 'agencyId': '33', 'rankingOfCollege': '41', 'rankingOutOfTotalNoOfCollege': '76', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '38', 'rankingOfCollege': '6', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'ARIIA'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '32', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",neet,"['Hostel', 'Auditorium', 'canteen', 'Medical', 'Cafeteria', 'Library', 'Laboratory', 'Comp Labs', 'Sports', 'Classrooms']",4,Private,Full Time,5
KLE University,Belgaum,Karnataka,"['MCI', 'UGC']",7.662213218283048,0.7862022737593709,https://images.collegedunia.com/public/college_data/images/logos/1472625597logo new 1.png,https://images.collegedunia.com/public/college_data/images/appImage/25614_KLE_NEW.jpg,1828000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '69', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",neet,"['Medical', 'Comp Labs', 'Laboratory', 'Library', 'Auditorium', 'Transport', 'Sports', 'Cafeteria']",4,Private,Full Time,5
Maharajah's Institute of Medical Sciences - [MIMS],Vizianagaram,Andhra Pradesh,['MCI'],7.662213218283048,0.7755239168311076,https://images.collegedunia.com/public/college_data/images/logos/1479538756logo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10696_MAHARAJAH_APP.jpg,15000,[],[],,"['Comp Labs', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Classrooms', 'Gym', 'Sports', 'Transport', 'Security']",0,Private,Full Time,5
SVS Medical College,Mahabubnagar,Telangana,['MCI'],7.662213218283047,0.7653288740718143,https://images.collegedunia.com/public/college_data/images/logos/1566994718logo3.png,https://images.collegedunia.com/public/college_data/images/appImage/10928_svsmc-mehboobnagar.jpg,1100000,[],[],neet,"['Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Communication Centre', 'Classrooms', 'Comp Labs']",4,Private,Full Time,5
Maharashtra Institute of Medical Education and Research - [MIMER],Pune,Maharashtra,['MCI'],7.662213218283048,0.7551200689473417,https://images.collegedunia.com/public/college_data/images/logos/1604496726Logo.png,https://images.collegedunia.com/public/college_data/images/appImage/10698_acdemic.jpg,956025,"[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '52', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]","[{'year': '2022', 'agencyId': '17', 'rankingOfCollege': '52', 'rankingOutOfTotalNoOfCollege': '53', 'agency': 'Indiatoday'}]",neet,"['Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Hostel', 'Comp Labs', 'Classrooms', 'Security']",4,Private,Full Time,5
Dr VRK Women's Medical College,Hyderabad,Telangana,['MCI'],7.662213218283048,0.7449792821751244,https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png,https://images.collegedunia.com/public/college_data/images/appImage/10414_VRKWMC_New.jpg,60000,[],[],neet,[],1,Private,Full Time,5
Konaseema Institute of Medical Sciences & Research Foundation - [KIMS],East Godavari,Andhra Pradesh,['MCI'],7.662213218283048,0.7348472809983623,https://images.collegedunia.com/public/college_data/images/logos/1430203999kims.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10647_KIMSRF_NEW.jpg,0,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",neet,"['Comp Labs', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym']",0,Private,Full Time,5
Sri Aurobindo Institute of Medical Sciences - [SAIMS],Indore,Madhya Pradesh,['MCI'],7.662213218283048,0.7247140798196712,https://images.collegedunia.com/public/college_data/images/logos/1490076598B.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1490076439C1.jpg,867000,[],[],neet,"['Gym', 'Sports', 'Medical', 'Library', 'Cafeteria', 'Comp Labs', 'Laboratory', 'Hostel', 'Auditorium', 'canteen', 'Classrooms']",4,Private,Full Time,5
C. U. Shah Medical College - [CUSMC],Surendra Nagar,Gujarat,['MCI'],7.662213218283048,0.7145673815898673,https://images.collegedunia.com/public/college_data/images/logos/1458297825CUShahMed.jpeg,https://images.collegedunia.com/public/college_data/images/appImage/10320_KP55594541c6d68.jpg,0,[],[],neet,"['Medical', 'Library', 'Auditorium', 'Hostel', 'Cafeteria', 'Sports', 'Comp Labs', 'Laboratory', 'Classrooms']",0,Private,Full Time,5
PES Institute of Medical Sciences and Research - [PESIMSR],Kuppam,Andhra Pradesh,"['MCI', 'AICTE', 'NBA']",7.662213218283048,0.7044458527072278,https://images.collegedunia.com/public/college_data/images/logos/1486468564PESLogo.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10805_pesimsr.jpg,46550,[],[],,"['Library', 'Comp Labs', 'Laboratory', 'Cafeteria', 'Auditorium', 'Sports', 'Gym', 'Classrooms', 'Medical']",1,Private,Full Time,5
Hamdard Institute of Medical Sciences and Research - [HIMSR],New Delhi,Delhi NCR,['MCI'],7.662213218283047,0.6943223213182232,https://images.collegedunia.com/public/college_data/images/logos/1423217961him logo.png,https://images.collegedunia.com/public/college_data/images/appImage/10509_HIMSR_NEW.jpg,1265000,"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '33', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'NIRF'}]","[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '33', 'rankingOutOfTotalNoOfCollege': '50', 'agency': 'NIRF'}]",neet,"['canteen', 'Laboratory', 'Classrooms', 'Comp Labs', 'Communication Centre', 'Auditorium', 'Medical', 'Transport', 'Sports', 'Cafeteria']",4,Private,Full Time,5
Alluri Sitarama Raju Academy of Medical Sciences - [ASRAM],Eluru,Andhra Pradesh,['MCI'],7.662213218283048,0.6842484234843187,https://images.collegedunia.com/public/college_data/images/logos/col10242.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10242_ASRAMS_NEW.jpg,0,[],[],neet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Gym']",0,Private,Full Time,5
Great Eastern Medical School and Hospital,Srikakulam,Andhra Pradesh,['UGC'],7.662213218283048,0.6742773553260961,https://images.collegedunia.com/public/college_data/images/logos/1424859578asgm.jpg,https://images.collegedunia.com/public/college_data/images/appImage/10500_GEMS_NEW.jpg,71576,[],[],neet,"['Library', 'Laboratory', 'Comp Labs', 'Auditorium', 'Medical', 'Cafeteria']",1,Private,Full Time,5
Smt. B.K. Shah Medical Institute and Research Centre,Vadodara,Gujarat,['MCI'],7.662213218283047,0.6643310886954833,https://images.collegedunia.com/public/college_data/images/logos/1395309591S.B.K.S. Medical Institute and Research Centre.png,https://images.collegedunia.com/public/college_data/images/appImage/10911_sumandeep_new.jpg,1595000,[],[],neet,"['Hostel', 'Library', 'Comp Labs', 'canteen', 'Auditorium', 'Medical', 'Banks', 'Classrooms', 'Security']",4,Private,Full Time,5
Kurukshetra University - [KUK],Kurukshetra,Haryana,"['PCI', 'AICTE', 'UGC']",7.662213218283048,0.6543709757261316,https://images.collegedunia.com/public/college_data/images/logos/15078096921435299979jp.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1507809666kurukshetrauniversity1459276351.jpeg,0,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '24', 'rankingOutOfTotalNoOfCollege': '79', 'agency': 'The Week'}]",,"['Comp Labs', 'Sports', 'Medical', 'Library', 'Hostel', 'Laboratory', 'Cafeteria', 'Auditorium', 'Gym', 'canteen', 'Communication Centre', 'Classrooms', 'Security', 'Transport', 'Banks']",0,Government,Full Time,5
Teerthanker Mahaveer University - [TMU],Moradabad,Uttar Pradesh,['UGC'],7.662213218283049,0.6445592888010925,https://images.collegedunia.com/public/college_data/images/logos/1472190159Untitled.png,https://images.collegedunia.com/public/college_data/images/appImage/25977_TMU_APP.jpg,1624000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '97', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",neet,"['Sports', 'Medical', 'Laboratory', 'Library', 'Auditorium', 'Comp Labs', 'Cafeteria', 'Hostel', 'Transport', 'Classrooms', 'Security']",4,Private,Full Time,5
GITAM,Visakhapatnam,Andhra Pradesh,"['AICTE', 'UGC']",7.662213218283048,0.6347452876351926,https://images.collegedunia.com/public/college_data/images/logos/1619258240161803479020210409.jpg,https://images.collegedunia.com/public/college_data/images/appImage/25354_uniersity.png,2075700,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2022', 'agencyId': '2', 'rankingOfCollege': '1201', 'rankingOutOfTotalNoOfCollege': '1201', 'agency': 'THE'}]",neet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel']",4,Private,Full Time,5
NIMS University,Jaipur,Rajasthan,"['DCI', 'COA', 'PCI', 'INC', 'MCI']",7.662213218283048,0.6249207717132831,https://images.collegedunia.com/public/college_data/images/logos/1619257690NimsUniversitylogo.png,https://images.collegedunia.com/public/college_data/images/appImage/1592586164Cover.png,1800000,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '151', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}]",neet,"['Comp Labs', 'Sports', 'Medical', 'Cafeteria', 'Laboratory', 'Library', 'Auditorium', 'Hostel', 'Security', 'Transport', 'Classrooms']",4,Private,Full Time,5
Bharati Vidyapeeth Deemed University - [BVDU],Pune,Maharashtra,[],7.662213218283048,0.615095068060354,https://images.collegedunia.com/public/college_data/images/logos/1435319738jpjpj.jpg,https://images.collegedunia.com/public/college_data/images/appImage/1595829786EgnColgPic.jpg,1907325,[],"[{'year': '2022', 'agencyId': '13', 'rankingOfCollege': '101', 'rankingOutOfTotalNoOfCollege': '200', 'agency': 'NIRF'}, {'year': '2019', 'agencyId': '28', 'rankingOfCollege': '94', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'Outlook'}, {'year': '2021', 'agencyId': '33', 'rankingOfCollege': '10', 'rankingOutOfTotalNoOfCollege': '44', 'agency': 'The Week'}, {'year': '2020', 'agencyId': '8', 'rankingOfCollege': '85', 'rankingOutOfTotalNoOfCollege': '100', 'agency': 'QS'}]",neet,"['Sports', 'Library', 'Auditorium', 'Medical', 'Cafeteria', 'Hostel', 'Comp Labs', 'Gym', 'Classrooms', 'Wi-FI Campus', 'Laboratory', 'Banks', 'e-classroom', 'Transport', 'Security']",4,Private,Full Time,5
